ID,t
CPT2,-5.799371813849241
MET,5.795927229200026
P2RX4,-5.793304513486456
GLTPD1,-5.7842812888875565
SLC22A23,-5.781476507630097
HAUS6,5.778291880225267
RASAL2,5.777325355643616
MUL1,-5.769111927619471
DNAJC10,5.767218943622531
CDK4,5.766913607763635
TTC7A,-5.764556587223114
MKI67IP,5.757896849019978
MPI,-5.756719452050475
SOCS6,-5.753143099112525
MICAL3,-5.751629944500721
VAPA,-5.7514205314394315
MRPL50,5.749534252055157
BGN,5.745740205777361
XPO5,5.744949572365716
COL1A1,5.738556691580555
PHF16,5.734562352575099
SLC9A3R1,-5.733527698806771
EIF5B,5.732865910639236
INPP5K,-5.725665189757897
ANKRD13A,-5.723076637783336
WDR43,5.722858257042209
MSANTD3,5.707598768849476
MXD1,-5.705970520793366
ZFAND2B,-5.6984726987855625
PAK1IP1,5.693445789701023
HADH,-5.691993307375891
TMEM206,5.690598250206051
ENDOD1,-5.686442557587599
SLC39A10,5.683787302827413
DPY19L1,5.670497859158453
TBC1D10A,-5.670197978098697
EIF4E3,-5.667104167485786
COL5A2,5.666284030567332
CEACAM7,-5.6655761444374715
PSPH,5.665173527998238
CPSF3,5.66335314184593
CITED2,-5.6617843931039795
JOSD1,-5.656011783397023
FKBP14,5.655856400184888
FAM82A1,-5.655700017835121
RNF10,-5.643012541387959
WDR75,5.64293628447342
KIAA1737,-5.641808514752038
DNAJC2,5.627557690138437
IFITM3,5.626584936623554
RCN1,5.62435319538417
DONSON,5.61962709225473
PDCD2L,5.608561720983559
NFE2L3,5.6080956502754935
NBPF16,-5.603465311416701
GTPBP4,5.600426113365802
TMEM41A,5.5962824733035
AHCYL2,-5.592118571742958
TMEM120A,-5.587507183655602
SDCBP2,-5.5760838441878144
TDP2,-5.572419141041228
KIAA1671,-5.57212594540515
"NAA25",5.569568984827203
POLB,5.567490969692937
PYCRL,5.5658238270388525
EEF1E1,5.560249109294242
NUP43,5.5551328221469705
OAF,-5.5543041049056185
LTBP4,-5.553586535877896
SULT1A1,-5.540955671572495
NOC3L,5.54054026491499
MINK1,-5.538107648445322
STRAP,5.5366337419102285
FABP1,-5.535039493930187
CCT6A,5.534410305361089
"NAT10",5.530759422975622
TMEM131,-5.522057902899494
TWISTNB,5.515578594715889
ABL2,5.512737768091716
IL10RB,-5.510645931535094
NOP58,5.508210308480819
VARS,5.507754130123408
TTYH3,5.503849067852466
PINK1,-5.503785642336299
CNNM4,-5.502720769796977
PFDN6,5.498051385828976
DARS,5.496560374513594
GPS2,-5.491928013620541
SQRDL,-5.491623687120726
HYAL2,5.49003728070362
ACOX1,-5.487216179685109
URB1,5.483240638128748
PSIMCT-1,5.481278192707774
ATR,5.481122611034917
PPA1,5.478932569917364
MAST2,-5.478510991628089
IGJ,-5.474558202781196
NME1,5.4672981153074245
ITGB7,-5.459926578999612
ACAA2,-5.456952284861307
EIF2S2,5.455132656772665
SDHB,-5.454150199308126
EPHB4,5.448803010549592
SLC6A6,5.448696873864246
SUV39H2,5.447904762091384
RNASE1,-5.445679178566057
ACTR3B,5.434035203040323
MAGOHB,5.433815346442374
FAM89A,5.433560650160126
EXOSC2,5.432857952248206
CTPS1,5.431030377623349
ACACA,5.4297730679966385
TMEM132A,5.424930238706488
CERK,-5.419587702372487
DCAF13,5.417542932751599
SPARC,5.415065034205277
CEACAM1,-5.4135083479487465
SLC25A32,5.412735688511268
PXMP2,-5.412415355616062
TSPAN7,-5.405966440790735
CNST,-5.404314430407949
CLPB,5.404044540600929
HECTD3,-5.40225551538781
MPPE1,-5.400485754377223
YEATS2,5.400106837028748
FAM134A,-5.3990901590908065
SNTB1,5.398661799399837
DHDDS,-5.39496976504714
WDR7,-5.390145845488515
SMCR7,-5.3862269295619445
DDX31,5.384853024241899
CXXC1,-5.383305042536297
ATP6V0D1,-5.379306373502825
ANKRD9,-5.374308837664284
DYRK2,-5.372816635735934
RAE1,5.3668284102282
ZAK,5.366763087362504
DIMT1,5.365962634781079
ATAD2,5.3620815578127585
MED9,-5.359912526645994
MED11,-5.358519535409679
PODXL,5.357348618800427
WDR12,5.3570221018463675
TCN2,-5.356314963300112
SLC9A1,-5.356019895162178
TOMM6,5.353775578018891
EXOSC8,5.351020641207166
TCOF1,5.349980816366012
RFC3,5.348716911678467
CD3EAP,5.347936089849001
NBPF24,-5.347103859259746
TOM1L2,-5.34649286477959
UGDH,-5.345454843093781
THY1,5.345272931093543
TGFBI,5.3430341369924
ZMYND19,5.3420335311066465
NUP188,5.340526314781932
PPRC1,5.339454536594882
E2F6,5.339256936270195
MGLL,-5.338992345855511
CCNDBP1,-5.335191826295467
MIR22HG,-5.3346679558374674
ARF6,-5.33402443370769
CPT1A,-5.332956201693907
CCT4,5.329682572423244
SPNS2,5.329411150331834
TPD52L2,5.326386328351287
ADCY9,-5.32604120215282
TPM4,5.323302581054238
UQCRFS1,-5.322715447872057
GPR108,-5.313910127072097
RRP9,5.310486798528783
CASD1,-5.309344046175212
GRPEL2,5.309296562094567
NDUFA10,-5.306793548205276
SLC38A7,5.3064491884387035
DDX10,5.303428525228093
DNAJC4,-5.30214449321781
NDUFV1,-5.299768240444784
TP53I3,-5.297097155099357
GHITM,-5.2964508274806725
UTP14A,5.295306921779762
EXOSC7,5.286600341816238
SDHD,-5.286452450296571
METTL7A,-5.285138970329403
SH3PXD2B,5.284899486977053
TTLL4,5.282000890689948
DKC1,5.281755383864798
INTS7,5.278736703064015
MORC2,5.278570365025631
FAM160A2,-5.276257703245278
FBXW5,-5.275792337914141
SDCCAG3,5.271514055104269
CBX3,5.269954558506581
NOL6,5.264420859778357
PTPRF,-5.262752095510552
SLC7A5,5.258275608821268
NKRF,5.256650243413902
SERPINH1,5.249596884126922
TAOK3,-5.248139679005211
PPM1A,-5.2475512805011055
ARRDC4,-5.246067307712888
ANKS6,5.238211409838837
ECI1,-5.235742259640666
MTERFD1,5.231121687650398
TNIP1,-5.2288989435460165
SELENBP1,-5.224799681156615
GLMN,5.223033635271354
DMAP1,-5.221664236269613
MORF4L2,5.21869740282384
ZNF259,5.218536665845799
MCM6,5.217975219055576
ARHGEF9,-5.213617203113345
TEF,-5.212360182158561
GRINA,5.210748946037174
ARMC10,5.20539681075376
ATP5B,-5.20492384586441
PHF20,5.20259910292042
RAB4B,-5.198224720100685
WDR5,5.1969507239165615
GEMIN5,5.191079290599874
TRIB3,5.190547881105986
CHCHD10,-5.187697869501048
FAM73B,-5.187259336696414
TPCN1,-5.184941080444091
XPOT,5.183946401512087
RIOK1,5.182812693064951
NIT1,-5.180151603011698
NOP2,5.177281752611942
AHCY,5.176454143725449
ENTPD5,-5.17407129987138
TADA2B,-5.173908721417484
FKBP10,5.169441832483209
TH1L,5.167256194868612
LSP1,-5.166324410925759
PLXNA1,5.166226698939598
SLC25A11,-5.16273327056448
KIF1C,-5.161892458975727
USP30,-5.160408397881716
RAVER2,-5.160129082716757
GAB1,-5.156412140576647
PDCD5,5.155664724920328
TRIP4,-5.153594838525109
PSMD14,5.152502792561836
GPN3,5.148162417011325
SIPA1L3,-5.147748618022828
FTSJ1,5.147527554495095
FAM57A,5.1433038838626155
CCND1,5.128781198862121
ARRB1,-5.127570035544566
CBFB,5.127228262574584
STX12,-5.1232682334820865
CAPN5,-5.122515361990338
CXCL12,-5.121200378574571
PPAP2A,-5.1179586753442345
PPAT,5.1143769430237285
MZT1,5.104173660700306
GLRX3,5.102045287290713
CBX8,5.093299250516662
PLAU,5.091109102089319
RPF2,5.0904497265604345
TTPAL,5.089867593367994
IPO7,5.088832903533305
YTHDF1,5.080589762995401
SMAD7,-5.078709984161305
DAZAP2,-5.0770257862149295
NUP107,5.076895551134836
PAQR4,5.0764782035969676
CLCN2,-5.075950651670538
RBM47,-5.074302170960736
MT1F,-5.072981014996665
FAM98A,5.070574488059267
ARHGAP17,-5.07057019865947
STBD1,-5.069260304253874
STIP1,5.068097224960393
SSBP1,5.067537808677573
FAM83G,-5.066973413545515
LRRFIP2,-5.066704760982531
NCL,5.066358048106852
PPARD,-5.065532636258299
SF3B3,5.065271409732969
SNRPG,5.064876084489704
B3GALT4,-5.061981394487961
LETM1,-5.060321129072169
SCAMP2,-5.058069478069693
OLA1,5.057516473895059
CKB,-5.057349497273764
BMP2,-5.0540953040555365
RNF8,5.0491844941662185
PSKH1,-5.042943959993355
FCGR3A,5.0412554464166215
"NAT1",-5.038365633466263
ODF2,5.0310571701678555
CCT3,5.029599205627823
NUPL1,5.028146352141878
CAB39,-5.024206356853167
SET,5.022886954139834
MTMR3,-5.019337216650998
NPM1,5.014403453031767
"NADK",-5.014364382212233
COQ9,-5.010681274882802
GTF2F2,5.010263910954657
ZFYVE27,-5.010030435368398
COX4I1,-5.007497933978916
PAPSS2,-5.007019722361263
SUCLG2,-5.006627822003355
CCL5,-5.004017237086685
PTP4A3,5.001502644418584
TXNDC11,-4.997813002643461
ZMYM2,4.9940602269622785
KIAA2013,-4.99252766013588
VPS4B,-4.9899287301670805
LARGE,-4.989898430835364
HM13,4.987354833197376
DDX56,4.979913870035239
MOB3B,-4.979817870513327
IPO5,4.979463500011977
COL1A2,4.979152431299034
KTN1,-4.978367204823291
SOS2,-4.97659441884013
EIF3B,4.975561112854609
GLIPR2,-4.9748900335173785
TMEM185B,4.974499086147677
CCDC86,4.974383092085431
KIF13B,-4.97186508197122
NDUFA6,-4.970632657298399
COL5A1,4.970466256993604
NEURL4,-4.969845162813691
IPO4,4.969735698703809
ITM2C,-4.969677776598863
TOMM34,4.966161838463002
LIPG,4.966067978814448
E2F1,4.965532927796061
DCLRE1B,4.96457073354477
HSPH1,4.962236909238369
PIBF1,4.956970514870411
ZNFX1-AS1,4.9562526633361
PGM1,-4.953362914169316
NEURL1B,-4.952031125050906
SPP1,4.948543297617781
ANKRD12,-4.947114876345131
RNF138,-4.9425040635247655
CALCOCO2,-4.940807665773666
SND1,4.94040419620306
DIS3,4.938711577518352
GCSHP3,-4.938083906113179
CALM1,-4.936340719845479
POMP,4.934215319784875
SMPD1,-4.934149043275022
FAM162A,-4.933094698717381
ASCC2,-4.932828738275699
SYTL4,-4.932170322486431
HSP90AB1,4.930097325962645
PCK1,-4.9283242711757564
SYNE2,-4.926732119368082
CES2,-4.926101509546701
CAMK2N1,-4.925117677307913
RBKS,-4.9227943683894235
GRAMD4,-4.922754315140599
SMARCC1,4.919153021456386
PAFAH2,-4.9176990568213395
RCSD1,-4.9162851541610015
AFG3L2,-4.915785989606478
PKP4,4.915375594195251
BCAR3,-4.914169498750419
CENPN,4.911928634627324
ECT2,4.908972402587654
CAPN2,-4.902154667268675
BOP1,4.901790415684602
MT1E,-4.901254940723743
ANAPC7,4.8977003558371
COX8A,-4.897678989042654
GALM,-4.897408474890835
EIF3M,4.895254089668572
SENP1,4.891370711749501
NIT2,4.889696172894384
PRIM2,4.887490230577001
DGAT2,4.886800019337564
CSTF1,4.8848651008756026
IFITM1,4.883772125318156
MGAT4A,-4.878350480954963
THAP4,-4.877735318183929
STK3,4.877427913113779
ETFDH,-4.876065116497987
ETFA,-4.874404267366035
SLC35D1,-4.874271461485237
PSMA2,4.872676617793287
ENOX2,4.869186717944302
UBE2V1,4.8687651130381555
SLC2A13,-4.868710757583246
MBTPS2,4.864354409118501
SIRT7,-4.864235954915923
MMP11,4.863823843633401
WDR46,4.857116192321879
CHPF,4.855808054248025
CPNE2,-4.8546451358360505
EIF2C2,4.853303901279689
TEX30,4.848675340466113
DSCR3,-4.848186631517481
SSX2IP,4.848179054692213
MRPL35,-4.8467126441355415
FGL2,-4.844704359235446
QSOX2,4.844688785571783
PSME4,4.843628666178419
COL6A3,4.840752830410575
SLC25A20,-4.84071749695429
NDUFS2,-4.839646987949971
BTBD3,-4.838244033747022
KDELR3,4.83811806764958
JAG2,4.836354244635694
ATG4A,-4.836088700493762
RCBTB1,4.835607808534607
FAM46A,-4.835364248361006
PTPRCAP,-4.834964280598247
R3HDM1,4.833629277285797
EPHX2,-4.833010386099352
RNASEL,-4.831024843364801
BRP44L,-4.830355095685156
XPO4,4.829564664987139
UQCR10,-4.826903142118934
ACSS2,-4.826345677966994
HERPUD1,-4.8252693736285135
DDX21,4.824219144016487
ACVRL1,-4.823919829604305
EAF2,-4.820593362159996
GPBP1L1,-4.817036405346702
RUVBL1,4.81502871493207
IDH3A,-4.813813950775633
KAT2B,-4.812983228108276
BLOC1S1,-4.811333651787288
NHSL1,-4.81114133429554
FAM126B,-4.80948962284514
MPHOSPH10,4.809019323140138
PPP1CB,-4.806409362484978
ARSA,-4.803440657280465
MKNK1,-4.803392776219761
GPATCH4,4.802772065393173
LOC339290,-4.8012493279662944
ZADH2,-4.80098631173787
TEP1,-4.800168596367606
FAM63A,-4.798204669040767
MT1G,-4.794578671164699
IPO11,4.792475501253412
LGALS4,-4.792097281818289
TMEM59,-4.791061256834851
TGDS,4.790490409051731
POLD4,-4.788548296111297
DNM2,-4.787434829484656
MYZAP,-4.787363090221277
IMPDH1,4.786445340255727
RNF219,4.786005564514969
BRIX1,4.783483727473056
TMEM161A,4.7713233325516855
FBLIM1,-4.76929878006689
FMNL2,4.767567692541685
ARHGEF11,-4.76740053766599
KIAA0020,4.764556331465805
AEN,4.764452653091893
SQLE,4.763533873642335
ENC1,4.763179986713302
IMPA2,-4.761499176228353
TGIF2,4.760929140529567
MYO1C,-4.758949908555283
CTSA,-4.758501898437265
CTDP1,-4.758045332624132
LOC100133445,-4.7572351647051825
MBD1,-4.756951160410346
GGCT,4.756441051815187
STK17B,-4.756122002950279
TACO1,-4.7554012916923725
PDXP,-4.755207157196642
COX5A,-4.7542075055766535
PHF14,4.754170177829946
CKAP2,4.753824265632819
KIAA0195,-4.75027632022416
MFSD12,4.749745878527301
SESN2,-4.749631119320902
TCF7L2,-4.747905714080136
ZBTB9,4.74601004157828
CLK3,-4.743955246184653
MKNK2,-4.743923173391996
BOD1,4.742446910247386
HNRNPA1L2,4.74239796723709
EAPP,-4.739627796029538
METTL6,4.739245161553259
PLEKHA7,-4.738844857202036
PVR,4.737316317760421
AMPD2,4.737270311505864
PSAT1,4.737198843032322
LRRC1,-4.73683666668311
ARHGAP35,-4.736447579078975
B2M,-4.735067920820021
MGST3,-4.734307717943286
TNK1,-4.734125246499906
BRPF3,-4.731171289906406
SLC5A6,4.731067778139839
CD48,-4.72873992417386
BAHD1,-4.728326995495538
GMPS,4.725690646648339
SNHG15,4.7253891782494835
LRRC20,4.724204524454437
NOLC1,4.720064034272037
ATP5G3,-4.719325250567733
PDRG1,4.7131832071641
CTSD,-4.710502215675841
PDLIM2,-4.710343959828792
VDR,-4.710258986018025
CYTH1,-4.707123427155705
NDRG2,-4.706169692013401
TNPO2,4.703336563635246
COX5B,-4.7030011834341865
CEBPB,4.702411090153394
NFE2L1,-4.698800714184997
EVI2B,-4.697539172463131
CGRRF1,-4.696988743596904
SLC46A3,-4.69659288923896
METRNL,-4.6953809724836635
PDCD11,4.69498583428387
CKS2,4.694206405429496
RER1,-4.692828766252825
SIPA1L2,-4.69186556585973
PFDN4,4.690670467012722
IMPA1,-4.690666897790637
CHMP1B,-4.690616140545217
RNF7,-4.689457681807796
RUNX1,4.688488681854569
COA1,4.684915051496545
SCD,4.682771954519442
FAM21C,-4.677826153418179
ADCY6,-4.676104670436984
TNFRSF14,-4.672551617510276
GLO1,4.667154179401204
RBM26,4.66658519330273
HADHB,-4.66642798820748
PUS1,4.662766507326524
HMGB1,4.6626258725654015
MBOAT1,-4.660835933938143
FAM214A,-4.660796032813133
NDUFS3,-4.6584804688184684
POLD2,4.6544695937434835
RHOF,-4.654412474638005
SPAG7,-4.652876193779212
DEPDC5,-4.652234788432583
SMPD3,-4.650976492249575
UTP15,4.6503298720153445
CRYZL1,-4.649808350933077
HBA1,-4.648103233220264
KPNA3,4.647958031659812
ATP8B1,-4.6467955249713535
PSMA7,4.646403902871763
GNL3,4.645408151126742
TBC1D24,4.644173690016149
TTI1,4.640418027629714
PPAN,4.635978387992105
ZNF200,4.635822774620815
UBAP2L,4.634094434318274
ATIC,4.63340899436644
DGCR2,-4.632631322237703
TMEM30B,-4.631654235636
GPD1L,-4.631466879065812
MAPK3,-4.626974488702091
FAM117A,-4.625873142521822
WDR3,4.624869338962165
ECHDC2,-4.623851051747153
DIEXF,4.623623253697081
SHISA5,4.623433852054272
CAMSAP2,4.622966100558098
ECSIT,-4.621612550473682
PNPT1,4.6210561232362535
POLR2K,4.620824195576285
HSBP1L1,-4.619357782624927
COPS8,4.618629001698026
LMBRD1,-4.6156774763906085
FIGNL1,4.615543265529465
DLGAP4,4.614827183258781
SUCLG1,-4.611003568277494
MTAP,4.610690434324145
RPL7L1,4.6106082559384545
TRAF3IP2,-4.608718215196896
PHLDA1,4.60658049229533
SIRT6,-4.603647521054831
STARD5,-4.602356756276504
CNN2,4.6016132934018605
ERBB2IP,-4.601220729771836
GABARAP,-4.600656155610507
TMEM56,-4.599981103377352
CD82,4.599613672468625
PIGS,-4.598389253365645
RAN,4.597608018950672
ST6GALNAC6,-4.597566602693262
ASB8,-4.595311499147258
CTC1,-4.594176345145823
PARM1,-4.593647259051818
RPN2,4.593374180907582
TFAP4,4.593217946453427
CDCA4,4.592856329564157
KIAA1161,-4.59284438782888
HBB,-4.591357248644902
GLT25D1,4.590748777734642
CHEK1,4.587454463987077
TRPM4,-4.585765945580257
PROSAPIP1,4.5849956718649425
NSMCE2,4.584783924906304
ST7,4.584740122147172
SIDT2,-4.582734575660186
COL4A2,4.582283689490278
PAQR8,-4.581223066435047
NUTF2,4.579594164663465
ZC3H8,4.575073132533383
LOC100506668,4.566615474291738
ECE1,-4.565695325162169
TBC1D22A,-4.5633982061899685
DPM1,4.562116220860937
NMD3,4.559028587151374
PRKDC,4.557476395871701
SMYD5,4.55742668965298
HSPE1,4.557310784895208
RABL5,4.5572307546360324
TUBB,4.556491401411993
TSPAN3,-4.555805006140791
SGK1,-4.5545877017438245
POLE3,4.554231093640795
CHMP6,-4.55347447997556
MAST3,-4.551758222370994
MAPK7,-4.5506731194928145
VCAN,4.548770342395293
VILL,-4.548749304268152
ANAPC1,4.547931086154979
SCML1,4.5448910939615565
RRS1,4.5430761375942454
PTRH1,4.541685596703454
APOBR,-4.5398897379504835
UBA7,-4.539091194324841
DDX18,4.538442003321674
LIMA1,-4.536586860837433
USPL1,4.536156196541056
PBLD,-4.535522823996881
UQCRC2,-4.535452925928089
NFXL1,4.53458995047538
OTUD6B,4.534585898307308
LRCH1,4.534442454519145
SLC29A1,4.528888823513105
SYNCRIP,4.528822680944736
PDK4,-4.52837661186746
TPX2,4.528309807056749
METTL5,4.524845628667851
ATPAF2,-4.524840559270273
TAF1D,4.5246284031391495
ACAA1,-4.524569583556137
HMGCL,-4.523113903562777
LITAF,-4.520774214774606
ZC3H15,4.520115604912816
NOL10,4.518709104866821
ADH1C,-4.517560147790411
TAX1BP3,-4.515688739558014
N6AMT2,4.513686906472956
UBE2J1,-4.512877150084386
NCOA1,-4.5124697526319375
GTPBP5,4.5108288757983095
POLA1,4.5103305108293865
ZNF672,-4.509334224216657
NEO1,-4.508780349469295
LMBR1,4.507397653769334
HEATR5A,-4.506898555812219
LGMN,-4.506216651310112
PSEN1,-4.505040296183492
ZFAND1,4.50202935527249
PA2G4,4.500092919377847
THADA,4.496193042514469
TP53INP1,-4.495560396594441
ACADVL,-4.494535173962089
PTPN12,4.494293753318485
PDK2,-4.492491710661863
VSIG10,-4.491694412350472
ARHGEF18,-4.490283023772345
FASN,4.489524202958781
RLIM,4.488562442120278
CCT7,4.4881459112244855
ALG8,4.48534999998049
CMBL,-4.484747142199747
PLS3,4.482755890642817
IQGAP2,-4.479940466060281
FAM83D,4.474484372148321
MRPS17,4.474404547280238
ATRIP,4.473667700199394
CAMSAP1,4.472019442054518
AATF,4.47021057064119
RANGAP1,4.469753616889065
CALML4,-4.46856864432298
"NAA60",-4.465808442104716
MOB3A,-4.464325116428893
RCL1,4.464272433193052
TMEM63B,-4.463686583766364
AP5M1,-4.463448929998094
FLNB,-4.463066863280432
OTUD7B,-4.462936832260205
AP5B1,-4.462137716341435
GNG12,-4.46179304135355
DSC2,-4.461107962832718
SIAE,-4.460914329100259
TXNIP,-4.4604423471836805
SHROOM3,-4.460426627952289
AGTPBP1,4.460289749544227
TXN2,-4.458734733734342
MDC1,4.4585418201190095
TP53RK,4.457600799235558
NUP93,4.457251156925825
FEZ2,-4.456039277972251
TOMM5,4.456009732445087
GNPTAB,-4.455844909975222
ZBTB22,-4.4554641691600345
DENND1C,-4.454783798146424
PLXNA2,-4.453710637618331
PSMC2,4.450507540999503
MEMO1,4.450199565338721
DHCR7,4.449339137298055
POLR1B,4.447884712806988
NUP35,4.444522976098615
POLR1C,4.442927778877299
NUP205,4.442653702106898
TCEB1,4.442465518291507
CDC25B,4.441548189818878
AUH,-4.439077213265652
HLCS,4.43880704076953
BCL2L11,-4.438493190209583
FAM203A,4.437416708091156
SLC7A1,4.436779749008174
BSG,-4.436098258040215
VPS37B,-4.433677442019613
TMCO1,-4.433494310135564
SLC4A2,4.433241635352506
FAM84B,4.433177413214229
HSPD1,4.433012572286093
DGKA,-4.432727453269604
PIEZO1,4.431903896888989
MPP5,-4.431247568119501
PHF19,4.430195730814382
BCAT2,-4.427700042571763
ITGA2,4.427046457717625
TIMELESS,4.424637816314618
LRRK1,-4.424231294850586
TRAK2,-4.4236461837050625
KPNA2,4.423639595059977
CKAP5,4.422619992761093
SRI,-4.420760690948654
ULK3,-4.419855020347232
MRP63,4.4186857662030485
CCT2,4.416171503076022
MEST,4.4158244475016675
MMP14,4.415290862310355
TIMP1,4.415241060916727
CAMTA2,-4.414623214803854
ACAT1,-4.4134688140952445
ZSWIM6,-4.411452082878539
GNPDA1,4.410941393258873
MYC,4.410600466898229
ABHD5,-4.40940033297744
KIAA0141,-4.408670782973225
CUL4A,4.407314624038443
TMEM19,-4.404731485092521
ATP6V1D,-4.40179489948938
ZNF768,-4.401225845935546
SCP2,-4.399305946579459
RXRA,-4.398461161607347
NDUFA1,-4.398107604610231
MED18,-4.3953901318426585
AP3M2,4.395029211526695
FRZB,-4.393828689982279
AZIN1,4.3907126144805675
SDF4,-4.389536867823054
TMEM9B,-4.388405590106102
PTPN18,-4.385858807428277
ADAM17,4.385710130935713
DOCK6,4.383781948310202
FLII,-4.3836642334787905
UBAC1,-4.382633826613249
FAM219B,-4.381992588930418
TMEM54,-4.379917670248235
DDX47,4.3798806883472885
OPTN,-4.3796923666602545
ACBD6,4.374685898513016
SYTL2,-4.372946918221424
WDR74,4.371881759447482
DPCD,4.371549460787821
DDX19A,4.371281063257143
NDUFB1,-4.371137979855826
LGALS2,-4.370698264525714
RNF185,-4.3701490675981205
NTAN1,-4.368780882243463
KLF3,-4.366968439004114
FN3K,-4.366478312500653
TBC1D12,-4.365386491452944
MBP,-4.365305690283648
DSN1,4.36494697723242
SFXN1,-4.364251736375277
TPD52L1,4.363258619091176
AGFG2,-4.362058060567876
LOC388796,4.360456134929614
TSTA3,4.359004150943132
SH3BGRL2,-4.358020279339864
NONO,4.3573217294943225
SLC19A2,4.35577992468854
NIP7,4.354683942953047
SNAP29,-4.353998321803241
LTV1,4.352366984973416
UHRF1BP1,4.352259088401788
APOBEC3C,-4.3521655742027825
IGSF3,-4.350720772786902
SEPP1,-4.349562399059235
RAD51AP1,4.347694153841167
FLT1,4.347045817746331
CDH11,4.346464514684315
CHMP2A,-4.34568240222533
ASB7,-4.345314927146522
RFWD3,4.343485193230584
F2R,4.342305510789748
KLF9,-4.3419763165996
NR2F6,-4.340868610045054
WDR4,4.339180621035408
SCLY,4.339129077040203
PANK3,-4.336735944828732
PJA2,-4.336354900009936
"NAA16",4.335440317758299
PUS3,4.335007968893729
