source,target,weight,resources,references
NR3C1,HSD11B2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:17551100
TCF21,ACTA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17551956
TCF21,CCN2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956
TCF21,FN1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956
TCF21,TAGLN,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956
TCF3,ACTA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17551956
TCF3,CCN2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956;CollecTRI:22576977;CollecTRI:23631855
TCF3,FN1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956
TCF3,TAGLN,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17551956
TCF21,RHO,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17551956
TCF21,ROCK1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17551956
KLF7,NTRK2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553693
IRF6,APOE,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553793
IRF6,MAP2K1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553793
JUN,APOE,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17456467;CollecTRI:17553793
JUN,MAP3K8,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553793
AR,GAPDH,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553795
ESR1,GAPDH,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17553795
NFKB1,PTHLH,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:17554373
REL,GNAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17554373
REL,PTHLH,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17554373
BCL3,GNAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17554373
BCL3,PTHLH,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17554373
HOXD1,MOG,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17554625
TP53,SUB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17555406;CollecTRI:21586571
TFAP2A,GDNF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17555548
TFAP2A,SPHK1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17555548
AR,AKR1B1,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI,CollecTRI:17556390;CollecTRI:19760097;CollecTRI:20610535
NFAT5,AKR1B1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17556390;CollecTRI:24771694
TFAP2A,ABCA1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17556657;CollecTRI:18845787
YY1,CDKN1A,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17556661
YY1,TK1,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17556661
SALL4,BMI1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17557835
FOXC1,BMI1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17557835
FOXO3,CFH,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17558024
STAT1,CFH,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17558024
STAT1,FOXO3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17558024
MYC,PDGFA,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:1755845
GATA4,ID2,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;GOA_CollecTRI,CollecTRI:17559079;CollecTRI:21330551
NKX2-5,ID2,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17559079
PLAGL1,TGFBR2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17559664
NCOR1,IL2,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17559812
ZNF148,ATM,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17560543
ZNF148,TRIB3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17560543
EPAS1,CDH5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17563748;CollecTRI:23645533
TP53,IFNB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17564708;CollecTRI:24180280
STAT1,CASP8,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17565448
SPI1,CASP8,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17565448
ATF1,FTMT,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17565989;CollecTRI:20980392
EOMES,CD8A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17566017;CollecTRI:19265115;CollecTRI:20060330;CollecTRI:22942184;CollecTRI:23159438
EOMES,TPM1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17566017
FOXP3,TPM1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17566017
EOMES,PRF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17566017;CollecTRI:20096607;CollecTRI:23409078
TBPL1,GSTP1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:1756720
TBPL1,SPINT2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:1756720
TBPL1,TBPL1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:1756720;CollecTRI:6309738
HOXD11,HOXD9,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:1756725
NR0B2,TPH2,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17568567
POU3F2,TPH2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17568567
GSC,MIXL1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17568773;CollecTRI:18336814
MIXL1,GSC,1.0,CollecTRI;ExTRI_CollecTRI;GOA_CollecTRI,CollecTRI:19038793;CollecTRI:19711456
FOXH1,FOXH1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17568773
FOXH1,GSC,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:9702197
GSC,FOXH1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17568773
AHR,CBR1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;Pavlidis2021_CollecTRI,CollecTRI:17569794;CollecTRI:22531821
FOXP3,ERBB2,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:17570480
FOXC1,E2F1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17570542
STAT3,MMP9,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:17572495;CollecTRI:20067773
EGR1,GSK3B,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17574220
USF1,PTGDS,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17574780;CollecTRI:18817855
TFAP2A,PTGDS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17574780
NCOA3,RAC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17575012
NCOA3,RHOA,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17575012
STAT4,TBX21,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17575072;CollecTRI:19923468
TBX21,STAT4,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:18993086;CollecTRI:19324016
SNAI2,HPGD,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:17575121
ZEB1,HPGD,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17575121
FOXO3,ESR1,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:16807346;CollecTRI:16809346;CollecTRI:17575143;CollecTRI:24062311
ESR1,JUP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17575143
KMT2A,JUN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17578910
WT1,MMP9,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17579045
STAT2,CD74,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17579067;CollecTRI:21178011
STAT2,HLA-E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17579067
STAT1,HLA-E,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:11137213;CollecTRI:17579067;CollecTRI:19122651;CollecTRI:8702722;CollecTRI:9858567
CREM,TNF,-1.0,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17579082;CollecTRI:20018859;CollecTRI:22586041;CollecTRI:9545284
CEBPB,RUNX2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17579210;CollecTRI:21302301;CollecTRI:21612856
CEBPB,HSD17B7,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17583490
CEBPB,HSD17B8,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HTRI_CollecTRI,CollecTRI:17583490;CollecTRI:18852215;CollecTRI:20638476
FOXC1,IFNG,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17583733
DNMT1,EHMT2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584191
EZH2,SUV39H1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584191;CollecTRI:18980680
GATA4,TBX6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584735
NKX2-5,TBX6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584735
TBX18,DLL1,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17584735
TBX18,NPPA,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584735
TBX18,TBX6,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584735
TBX5,TBX6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584735
RUNX3,NTRK2,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17584746
TP53,ZMIZ1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17584785
SOX6,MYH7,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17584907
SMAD4,MYCN,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17585069
NR1I3,CYP24A1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17585873;CollecTRI:18981260
RUNX1,CSF1R,1.0,CollecTRI;ExTRI_CollecTRI;Pavlidis2021_CollecTRI;TRRUST_CollecTRI,CollecTRI:16007221;CollecTRI:17589498;CollecTRI:8577711;CollecTRI:8585955;CollecTRI:9209363
NCOR2,CEL,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17591692
PPARA,FST,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17592024
PPARG,FST,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17592024;CollecTRI:18768463
FOXC1,EHD1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17592727
HIF1A,LGALS3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17592963
ELF4,LGALS3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17592963
HNF1A,CPB2,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17593031
TP53,HAMP,1.0,CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI,CollecTRI:17593032
HNF4A,SULT2A1,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI,CollecTRI:17595319;CollecTRI:17687072
NR1I3,HLA-DRB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17595319
NR4A3,F2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17596136
CEBPB,ITGA5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17596295
GFI1,CSF3,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17596540
GFI1,CXCR4,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17596540;CollecTRI:20043076
ESR1,STS,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17596930;CollecTRI:24914937
MYC,RPL11,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17599065;CollecTRI:18032916
CREB1,SPRY2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:14644509;CollecTRI:17599098
SP1,BDNF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17599098
SP1,SPRY2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:14644509;CollecTRI:17599098
SMARCA1,EIF3K,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17599918
E2F6,APAF1,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,CollecTRI:17600109
SP1,MUC5B,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17600309
TBP,IGF1R,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17600529
RORC,RORA,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17601883
TP53,KLF5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17603560
KLF5,PIM1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17603560
KMT2A,KRT8,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17605300
ID4,CD74,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17605873
ID4,PRH2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17605873
ELF1,FLI1,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17606295;CollecTRI:19829305
FLI1,ELF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17606295
ETV6,FLI1,1.0,CollecTRI;ExTRI_CollecTRI;GOA_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17606295;CollecTRI:19829305
ATF5,HSPB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17606386
FOS,SOCS3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17609438;CollecTRI:18571793
FOXO3,SOCS3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17609438
JUN,SOCS3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17609438;CollecTRI:18571793
JUN,MMP20,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17611094
PPARG,CIITA,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI,CollecTRI:11861426;CollecTRI:17611194;CollecTRI:19358337
NR1H3,ABCA12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611579
PPARA,ABCA12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611579
PPARG,ABCA12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611579
RARA,ABCA12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611579
VDR,ABCA12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611579
HEY1,HES1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
HEY1,HES3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
HEY1,HES5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
HEY2,HES1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
NANOG,HES1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611704
NANOG,HES3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611704
POU5F1,HES3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611704
POU5F1,HES6,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611704
RBPJ,HES3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
SOX2,HES3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17611704
SOX2,HES6,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17611704
XBP1,HSPA5,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI,CollecTRI:11779464;CollecTRI:12713871;CollecTRI:14718536;CollecTRI:17612505;CollecTRI:18528784;CollecTRI:19237191;CollecTRI:20165829;CollecTRI:20170659
ESR2,MMP13,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17612627
NR2E3,HLA-E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17612644
REST,TPH2,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;Pavlidis2021_CollecTRI;TRRUST_CollecTRI,CollecTRI:17613521
PITX2,PLA2G6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17613534
GATA6,NANOG,1.0,CollecTRI;GEREDB_CollecTRI,CollecTRI:16923129
NANOG,GATA6,-1.0,CollecTRI;ExTRI_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:15983365;CollecTRI:17615266;CollecTRI:22795133
ZEB1,CDH2,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17615296;CollecTRI:18381457;CollecTRI:23160379
ZEB1,FN1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17615296;CollecTRI:18381457;CollecTRI:21791114
ZEB1,VIM,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17615296;CollecTRI:23160379
ZEB2,CDH2,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17615296
ETS1,ZEB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17615296;CollecTRI:21317430
HMGA1,XPA,-1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17616660
FOXA1,CEL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17616709;CollecTRI:9545321
GATA3,CEL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17616709;CollecTRI:18975003;CollecTRI:9846495
GATA3,ESR1,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:17616709;CollecTRI:20068169;CollecTRI:20130088
TCF3,TNF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17617061
STAT1,TNFSF10,-1.0,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI,CollecTRI:17617740
AR,CXCL8,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17617741;CollecTRI:22040886
GATA1,CLMP,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17620326
GATA6,CLMP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17620326
KLF4,CLMP,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17620326
SP1,CLMP,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17620326
SP3,CLMP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17620326
TFAP2A,MUC4,-1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:11418607;CollecTRI:17621592
NFATC1,PIAS2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17623776
NFATC3,PIAS2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17623776
AR,CHRM1,-1.0,CollecTRI;ExTRI_CollecTRI;TFactS_CollecTRI,CollecTRI:17624924
AR,TMEM270,-1.0,CollecTRI;ExTRI_CollecTRI;TFactS_CollecTRI,CollecTRI:17624924
CREB1,SKIL,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17625116
SP1,SKIL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17625116
SKIL,HGF,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17625116
DNMT1,BCL2L11,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626006;CollecTRI:23394612
SP1,AKAP12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17626016
SP3,AKAP12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17626016
SP3,KISS1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626016;CollecTRI:17656465
USF1,AKAP12,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17626016;CollecTRI:20568114
USF1,KISS1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626016
ELK1,NR1H2,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17626048
SRF,NR1H2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626048
GATA6,ACTG2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626241
GATA6,ACTA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17626241
EHF,MAPK1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17627613
EHF,CDKN2A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17627613
THRB,NR1H3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17628006
POU5F1,ZSCAN10,1.0,CollecTRI;Pavlidis2021_CollecTRI,CollecTRI:17344211
ZSCAN10,POU5F1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17628018;CollecTRI:19740739
FLI1,PLEK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17628529
GATA1,PLEK,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17628529
LMO2,PLEK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17628529
RUNX1,PLEK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17628529
SPI1,PLEK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17628529
GATA1,GATA1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;SIGNOR_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,CollecTRI:12432220;CollecTRI:16492768;CollecTRI:17628529;CollecTRI:18250154;CollecTRI:20216212;CollecTRI:20542454;CollecTRI:8502237
JUN,ID2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17630394
RFX1,ID2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17630394
TFAP2B,TERT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17630431
TBX3,CDKN1A,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:17630961;CollecTRI:18444963;CollecTRI:18829543;CollecTRI:20624445;CollecTRI:25211658
TP53,POMC,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17350573;CollecTRI:17630965;CollecTRI:18510673;CollecTRI:19098008;CollecTRI:19449448;CollecTRI:24917821
EGR1,ID2,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;Pavlidis2021_CollecTRI,CollecTRI:17631285
TP63,GATA3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17632082;CollecTRI:19719829
FOXP3,SOCS3,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17632414
FOXP3,LIF,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17632414
FOXP3,MARCHF7,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17632414
PAX1,LIF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17632414
PAX1,MARCHF7,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17632414
PAX1,SOCS3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17632414
CREBZF,WT1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634147
SP1,ELANE,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634217
JUN,ETV1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:17634427
MBD1,MAGEA12,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634428
MBD2,MAGEA12,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634428
TCF3,MAGEA12,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634428
TFCP2,MAGEA12,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:17634428
SPI1,TREM1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17634956;CollecTRI:21421043
NR1I2,G6PC1,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17635106
